,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,APH,ATVI,AVGO,CA,CRM,CSCO,CSRA,CTSH,CTXS,EA,EBAY,FB,FFIV,FIS,FISV,FLIR,FSLR,GLW,GOOG,GOOGL,GPN,HPE,HPQ,HRS,IBM,INTC,INTU,JNPR,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,NFLX,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,STX,SWKS,SYMC,TDC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX
42,98.410004,100.160004,90.290001,50.330002,78.91999799999998,255.210007,49.400002,44.82,16.360001,46.02,35.52,122.760002,26.77,71.860001,23.799999,28.559999,59.57,52.126133,66.839996,25.610001,96.529999,94.510002,59.150002,88.5,31.77,62.209999,17.02,703.299988,720.150024,57.650002,7.369706,10.27,84.989998,130.110001,29.98,92.839996,25.709999,65.5,69.07,89.559998,42.18,51.48,62.299999,11.28,106.57,22.559999,27.67,34.540001000000004,47.389999,32.759998,46.5,37.209999,73.93,31.459999,62.380001,20.1,23.290001,55.709999,45.939999,48.619999,72.940002,74.849998,48.130001,16.889999,43.419998,24.321476
43,95.099998,99.239998,87.690002,49.349998,78.089996,247.220001,46.810001,44.790001,16.32,44.540001,34.529999,117.830002,25.639999,69.129997,23.4,28.48,58.450001,51.815575,66.199997,24.84,92.830002,92.010002,57.919998,87.650002,29.93,60.400002,16.26,688.6099849999998,705.900024,56.139999,6.9744850000000005,9.55,83.269997,118.459999,29.35,89.529999,25.26,64.209999,67.410004,84.709999,42.830002,49.98,60.380001,10.38,108.910004,21.17,26.809999,33.880001,46.880001,31.43,45.5,35.54000100000001,70.510002,29.190001,59.369999,18.6,22.200001,59.009998,44.380001,47.91,69.959999,73.559998,45.580002,16.16,42.580002,23.056654
44,97.059998,99.040001,88.639999,51.509998,78.690002,247.00999500000003,47.98,46.330002,16.549999,46.93,34.790001000000004,124.800003,25.959999,70.360001,23.09,28.07,59.459999,53.304665,67.190002,25.870001,94.910004,94.5,58.139999,89.389999,30.25,61.290001,16.76,702.179993,720.169983,58.040001,6.9744850000000005,9.61,83.690002,121.300003,29.65,92.800003,25.82,65.300003,69.949997,85.230003,43.32,51.0,60.400002,10.45,108.32,21.469999,27.780001,33.91,46.939999,31.610001,46.360001,37.450001,70.389999,29.450001,62.23,18.93,23.360001,57.049999,44.919998,49.66,70.720001,74.290001,46.09,16.540001,47.099998,23.056654
45,98.629997,99.790001,89.550003,51.5,80.83000200000002,252.600006,48.639999,46.970001,17.18,48.529999,35.080002,126.480003,26.82,70.449997,23.6,27.1,59.630001,52.882626,68.0,26.459999,96.410004,90.370003,59.060001,90.980003,30.280001,65.099998,17.200001,723.599976,742.0,58.029999,7.38133,10.13,84.010002,124.669998,30.120001,93.07,26.049999,65.639999,69.550003,87.730003,44.290001,51.41,61.560001,11.18,104.720001,21.790001,28.33,34.549999,48.189999,31.65,47.810001,38.810001,71.33000200000002,28.24,65.0,19.26,23.799999,58.400002,46.040001,50.84,72.66999799999998,75.0,45.23,17.26,47.509998,24.268774
46,101.519997,102.209999,88.389999,51.27,80.370003,248.580002,48.810001,46.810001,17.0,48.540001,35.759998,124.43,26.549999,71.230003,23.379999,27.65,60.23,53.33651700000001,69.290001,26.4,98.720001,93.610001,59.169998,90.400002,30.370001,66.559998,17.049999,723.580017,743.840027,58.790001,7.7242419999999985,9.79,83.900002,122.099998,29.99,93.470001,26.110001,65.019997,69.16999799999999,88.029999,43.02,51.939999,61.93,11.06,99.779999,21.559999,28.440001,34.580002,48.040001,31.98,47.970001,40.77,72.269997,27.610001,66.849998,19.440001,23.309999,58.0,45.470001,50.349998,72.760002,74.730003,44.740002,17.35,47.32,23.820816
47,99.93,101.790001,87.260002,51.34,80.089996,246.050003,48.290001,45.860001,17.049999,48.34,34.849998,125.0,26.200001,69.959999,23.24,26.540001,61.040001,52.882626,69.900002,26.200001,97.760002,94.279999,59.009998,90.519997,30.25,64.760002,16.780001000000002,713.849976,735.210022,57.73,7.759114,9.54,84.290001,122.25,29.610001,91.940002,26.209999,64.639999,68.059998,87.0,43.110001,51.790001,62.509998,10.55,99.739998,21.26,28.48,34.32,47.73,31.49,47.599998,40.200001,70.75,26.5,65.75,18.9,22.809999,59.73,45.330002,50.380001,72.18,75.010002,42.689999,16.99,47.580002,24.057972
48,96.040001,102.669998,87.269997,51.029999,80.980003,249.139999,48.34,45.700001,17.299999,48.389999,35.25,123.650002,27.48,69.269997,23.690001,26.809999,61.740002,53.36837,70.889999,26.709999,97.790001,95.839996,59.869999,91.25,29.309999,66.93,17.610001,713.669983,735.8900150000002,58.130001,7.863731,9.64,85.230003,122.730003,29.879999,92.410004,26.5,65.220001,68.800003,86.889999,44.07,52.009998,63.889999,10.5,96.610001,21.93,28.66,35.029999,47.709999,31.959999,48.0,39.310001,70.389999,27.4,65.68,19.219999,22.85,56.75,40.040001,50.41,71.980003,75.029999,45.619999,17.17,48.349998,24.321476
49,93.790001,102.839996,85.540001,51.669998,81.0,226.100006,46.950001,44.849998,17.23,48.759998,34.529999,122.940002,27.85,66.879997,23.73,26.08,61.779999,56.418221,70.699997,23.23,107.199997,95.980003,59.299999,91.199997,29.110001,66.849998,18.120001,722.219971,738.1900019999998,57.02,7.817235,9.75,85.040001,121.260002,30.02,91.730003,23.76,64.379997,68.510002,85.339996,43.68,51.860001,64.959999,10.48,93.839996,21.52,28.59,35.169998,47.189999,33.630001,45.799999,37.09,68.339996,27.17,62.77,19.440001,23.17,56.919998,39.91,50.68,71.41999799999998,75.589996,44.189999,17.02,47.970001,24.53228
50,94.790001,103.370003,85.550003,52.07,81.519997,199.550003,45.720001,43.790001,16.83,48.790001,33.630001,129.440002,28.34,66.489998,23.4,26.08,61.830002,55.175983,67.440002,23.190001,108.989998,93.260002,58.599998,91.599998,28.6,65.91999799999999,18.110001,731.530029,748.960022,56.150002,7.793986999999999,9.58,85.279999,123.279999,30.209999,92.720001,22.950001,66.279999,70.029999,81.449997,43.310001,54.73,65.050003,9.99,92.0,21.66,28.290001,35.650002,46.82,34.490002000000004,44.049999,37.259998,68.41999799999999,29.02,68.82,19.68,23.25,56.0,37.990002,51.32,70.43,76.949997,46.150002,17.190001000000002,48.419998,24.505928
51,96.470001,104.75,88.160004,53.380001,80.720001,200.0,46.650002,45.5,17.450001,49.099998,34.599998,133.339996,28.450001,67.589996,23.459999,26.74,62.48,56.083771,64.16999799999999,23.34,112.269997,93.120003,59.380001,93.550003,29.1,68.099998,18.4,750.460022,771.26001,58.48,7.945100999999998,9.65,86.08000200000002,124.400002,30.719999,95.279999,23.309999,66.400002,71.199997,88.519997,44.459999,54.880001,66.58000200000001,11.0,91.790001,21.690001,29.26,35.900002,47.73,35.650002,44.709999,39.450001,69.379997,29.059999,68.18,19.68,24.030001,56.810001,39.84,52.299999,74.08000200000002,75.029999,47.610001,17.66,49.91,25.507246
52,95.419998,105.269997,88.709999,52.040001,82.730003,203.729996,47.0,44.959999,17.4,49.189999,34.240002000000004,135.009995,28.190001,67.650002,23.23,26.459999,61.040001,55.327282,63.869999,23.719999,114.800003,91.559998,60.0,93.910004,29.17,68.050003,18.290001,784.5,800.5,58.77,7.962536999999998,9.83,84.010002,123.669998,30.450001,95.309998,24.030001,66.309998,71.599998,87.68,43.669998,54.169998,66.089996,10.8,95.540001,21.690001,29.0,35.849998,47.790001,36.529999,45.18,39.25,69.860001,29.709999,69.07,19.6,24.030001,56.119999,39.669998,52.119999,73.5,75.040001,48.849998,17.389999,49.119999,24.58498
53,95.0,104.449997,88.910004,51.939999,83.120003,196.229996,49.900002,43.25,17.42,49.459999,33.810001,137.25,27.870001,65.41999799999999,23.09,26.58,60.630001,53.240963,61.77,23.450001,115.269997,91.5,59.599998,95.0,28.860001,66.940002,18.27,770.219971,786.280029,57.009998,7.939289,9.81,77.529999,123.989998,29.719999,95.0,24.08,66.589996,71.33000200000002,86.559998,42.060001,53.25,64.650002,10.67,92.410004,22.139999,28.280001,35.560001,48.48,36.869999,43.599998,37.240002,68.449997,30.18,67.800003,19.440001,23.43,54.970001,39.220001,50.150002,73.760002,74.540001,47.25,17.24,48.880001,23.820816
54,95.860001,102.220001,87.82,51.209999,82.029999,193.479996,49.459999,44.41,17.34,49.040001,33.139999,131.399994,27.780001,65.68,23.17,26.190001,60.09,54.292084,59.439999,23.49,111.800003,91.190002,59.459999,95.019997,28.540001,66.389999,18.360001,722.8099980000002,744.590027,57.09,7.7358660000000015,9.6,77.720001,125.080002,29.139999,95.779999,23.9,66.809998,71.360001,86.239998,42.439999,52.099998,64.699997,10.71,89.5,21.76,28.24,35.700001,47.77,36.66,44.619999,37.389999,68.059998,30.57,66.58000200000001,19.190001,24.15,53.82,38.939999,50.459999,74.099998,76.029999,47.919998,17.309998999999998,48.689999,24.374176
55,96.519997,102.419998,85.5,51.400002,82.800003,196.899994,48.98,44.150002,17.42,49.27,31.77,137.0,28.01,63.110001,23.51,25.709999,59.200001,52.914478,58.369999,23.450001,109.510002,91.760002,59.849998,95.809998,28.59,66.709999,18.75,703.869995,725.5,57.650002,7.956725,9.83,78.839996,127.220001,29.58,96.089996,23.629999,66.489998,70.860001,86.040001,42.639999,51.939999,63.990002,11.15,88.230003,22.57,28.02,36.130001,47.970001,37.16,45.450001,36.599998,67.550003,31.34,64.870003,20.74,25.26,54.549999,39.529999,51.200001,73.559998,76.940002,48.889999,17.549999,49.009998,24.769434
56,93.129997,96.650002,77.400002,49.25,80.400002,181.440002,45.580002,42.509998,16.559998999999998,48.959999,29.690001,126.989998,28.0,56.869999,22.629999,24.24,54.98,50.44593,54.389999,22.860001,100.410004,89.790001,57.740002,93.769997,26.84,63.5,18.07,667.849976,687.679993,54.810001,7.555692,9.76,74.800003,126.0,28.74,90.910004,22.540001,64.599998,67.989998,81.440002,41.77,49.549999,62.220001,10.71,80.57,22.33,26.030001,35.130001,46.330002,34.0,43.509998,36.610001,61.970001,30.91,60.810001,19.440001,23.139999,53.400002,38.080002,49.259998,69.949997,74.510002,45.369999,17.379998999999998,47.849998,24.61133
57,94.290001,94.010002,74.760002,48.84,80.949997,181.210007,42.450001,40.59,15.98,48.490002,28.41,119.830002,27.1,53.610001,22.6,22.200001,53.27,49.761108,56.259998,22.190001,97.139999,87.589996,57.650002,91.339996,27.43,63.029999,17.84,672.320007,692.950012,51.619999,7.189531,9.29,72.199997,126.120003,28.49,90.080002,21.77,63.630001,65.08000200000001,78.870003,40.939999,49.02,61.490002,10.01,81.75,22.07,24.92,35.130001,46.380001,32.799999,43.650002,35.650002,60.419998,29.969999,58.240002,19.059999,22.84,51.709999,37.790001,50.529999,66.389999,71.029999,41.810001,17.049999,47.0,23.636364
58,95.919998,94.43,74.989998,49.709999,81.82,178.940002,43.27,46.990002,16.190001000000002,49.349998,29.059999,122.489998,27.799999,58.5,23.129999,22.290001,53.599998,50.175186,59.34,22.27,101.550003,88.599998,57.889999,93.120003,28.940001,64.660004,18.51,686.8599849999998,711.789978,52.799999,7.422014,9.24,73.260002,125.0,28.879999,91.279999,22.190001,64.190002,66.0,83.059998,41.330002,49.889999,62.720001,10.08,89.0,22.26,25.65,35.419998,47.240002,33.619999,44.0,35.279999,62.360001,29.73,58.68,18.950001,22.690001,52.75,38.759998,51.330002,69.139999,73.5,40.48,16.24,47.369999,23.293808
59,93.790001,92.540001,74.040001,48.369999,79.379997,178.220001,42.799999,47.130001,15.72,48.759998,29.6,116.5,27.17,57.189999,24.09,25.209999,52.220001,48.853321,57.959999,21.93,99.599998,86.790001,56.200001,90.93,27.809999,63.0,17.809998999999994,675.0,696.340027,53.189999,7.3057729999999985,9.14,71.720001,118.779999,27.83,88.16999799999998,21.49,62.540001,64.41999799999999,80.150002,39.68,48.68,60.189999,9.72,87.41999799999998,21.959999,24.780001,34.59,46.09,32.119999,42.509998,34.540001000000004,62.400002,29.48,56.099998,18.610001,22.889999,52.450001,38.049999,49.849998,67.790001,72.410004,39.77,16.59,46.060001,22.977602
60,94.190002,94.43,75.989998,49.599998,81.269997,183.130005,43.73,49.57,15.8,49.459999,28.66,117.760002,27.34,60.009998,24.889999,24.950001,53.330002,50.151299,58.049999,22.379999,103.739998,87.639999,57.099998,93.349998,28.59,62.299999,18.0,690.26001,712.210022,55.650002,7.265088,9.09,72.5,119.260002,28.57,92.970001,21.99,63.290001,64.910004,83.620003,40.0,50.25,61.0,9.88,86.639999,21.18,25.700001,35.24000200000001,48.330002,33.970001,43.349998,35.200001,62.849998,29.51,57.060001,18.809999,22.98,54.02,39.099998,51.060001,69.440002,75.900002,40.509998,17.09,47.529999,22.977602
61,95.019997,96.239998,77.129997,49.790001,83.050003,183.839996,44.98,51.27,16.15,50.240002,28.559999,123.269997,27.73,60.68,25.27,25.99,54.130001,51.783722,59.830002,22.299999,103.800003,89.0,58.5,94.32,29.629999,61.98,18.59,692.97998,718.650024,57.290001,7.21278,9.56,73.050003,121.830002,28.75,93.699997,22.01,64.239998,66.809998,86.120003,41.029999,50.900002,62.470001,10.36,89.0,22.08,26.1,35.759998,48.630001,34.650002,45.599998,38.119999,65.209999,30.18,59.27,19.4,23.450001,55.18,39.939999,51.139999,71.410004,77.940002,41.610001,17.799999,48.040001,23.45191
62,96.669998,97.739998,79.400002,51.119999,84.18,188.850006,45.34,53.18,16.889999,51.009998,29.76,127.0,28.59,60.380001,26.17,25.6,55.459999,52.619843,60.25,23.08,102.019997,90.019997,59.110001,95.0,30.33,63.700001,18.719999,698.090027,727.0,58.75,7.201156,9.88,73.800003,123.709999,28.860001,95.82,23.35,64.900002,68.120003,86.93,41.77,51.490002,63.93,10.97,90.129997,23.209999,27.33,35.970001,50.049999,35.98,47.049999,41.23,64.589996,31.51,61.82,19.709999,23.82,55.669998,41.23,52.959999,71.730003,80.0,43.080002,18.52,48.439999,23.95257
63,98.839996,99.620003,82.300003,53.009998,85.480003,195.050003,46.790001,54.830002,17.17,52.049999,29.879999,131.759995,28.76,63.48,26.440001,25.65,57.02,55.08839,59.57,23.120001,105.800003,92.190002,59.509998,96.040001,31.0,64.290001,19.049999,710.0,733.960022,59.540001,7.584752000000001,10.13,74.349998,130.0,29.530001,97.790001,23.74,65.559998,69.559998,86.58000200000002,42.419998,52.330002,65.16999799999999,11.57,94.800003,22.969999,29.93,36.709999,50.360001,36.41,48.41,41.599998,67.300003,31.83,64.43,19.85,24.77,57.029999,41.93,53.639999,71.889999,81.559998,43.459999,18.469999,48.82,24.321476
64,96.0,98.309998,80.32,51.880001,84.82,197.339996,47.580002,52.900002,18.5,52.009998,28.85,127.050003,29.299999,61.75,26.27,25.879999,55.41,54.323936,58.34,23.43,102.550003,91.699997,59.169998,96.07,30.33,63.029999,18.59,695.030029,715.900024,57.959999,7.852108,10.49,74.510002,132.360001,29.200001,96.519997,24.0,65.589996,69.519997,85.650002,41.950001,51.970001,64.779999,11.39,89.980003,23.91,29.879999,36.52,50.669998,36.0,49.040001,40.119999,65.08000200000001,32.439999,61.509998,19.799999,24.99,57.16,41.560001,52.830002,71.029999,80.540001,44.23,18.129999,47.860001,24.374176
65,96.309998,100.160004,82.089996,52.669998,85.989998,205.570007,49.900002,53.630001,18.700001,52.490002,30.51,130.0,30.23,62.139999,26.870001,26.59,56.709999,56.123585,60.07,23.950001,105.489998,93.220001,59.91,96.919998,31.700001,63.560001,18.77,707.450012,729.51001,59.639999,7.991597,10.44,75.809998,133.080002,29.110001,98.18,24.67,65.989998,70.190002,86.790001,42.68,52.279999,66.459999,11.37,90.75,24.870001,30.879999,37.110001,51.560001,36.450001,50.080002,42.790001,66.529999,31.98,63.599998,20.1,25.34,57.919998,43.290001,53.290001,72.279999,81.849998,44.73,18.24,48.82,24.874836
66,96.400002,100.339996,83.410004,52.459999,86.120003,209.0,49.919998,54.07,18.48,52.439999,31.35,130.160004,29.4,63.720001,26.540001,26.559999,56.52,55.183945,63.0,24.040001,106.849998,93.620003,59.66,97.800003,30.950001,63.799999,18.379999,701.450012,726.099976,61.049999,7.974161,10.61,76.0,133.139999,29.299999,97.540001,24.709999,65.760002,69.720001,87.260002,42.790001,52.34,70.040001,11.0,91.400002,24.76,31.27,37.110001,51.52,35.720001,51.0,41.73,66.029999,32.040001000000004,63.740002,20.01,24.99,57.84,42.900002,53.029999,72.949997,83.199997,43.310001,18.129999,48.57,25.11199
67,93.980003,98.650002,82.220001,50.599998,83.91999799999998,206.410004,49.25,53.59,18.280001,51.799999,30.440001,126.510002,28.91,62.0,25.889999,26.530001,55.18,53.973564,60.919998,23.43,104.209999,92.830002,58.509998,96.510002,30.969999,63.959999,18.120001,688.919983,710.6099849999998,59.98,7.555692,10.28,74.940002,131.550003,28.52,96.349998,24.17,65.120003,68.760002,85.139999,41.549999,50.689999,70.889999,10.25,88.5,24.139999,31.469999,36.09,51.0,35.220001,50.0,40.98,64.779999,30.370001,61.580002,19.41,24.290001,56.310001,42.119999,51.830002,71.25,81.660004,42.57,17.780001000000006,47.349998,24.769434
68,96.050003,99.959999,84.760002,53.060001,86.110001,211.339996,49.490002,54.919998,18.76,52.43,31.98,130.779999,29.59,70.5,26.49,26.1,56.560001,55.27950300000001,63.549999,24.030001,107.110001,94.370003,59.330002,98.720001,31.23,69.33000200000001,17.99,700.01001,722.929993,62.209999,7.817235,10.16,75.93,133.28999299999998,29.32,99.099998,24.91,66.300003,70.519997,86.550003,43.869999,51.73,72.989998,10.67,91.080002,24.969999,31.940001,36.790001,51.700001,36.669998,51.5,42.310001,66.08000200000001,31.01,63.529999,19.379999,24.76,56.970001,43.75,52.810001,71.959999,83.480003,43.68,18.209999,47.73,25.243742
69,97.199997,101.480003,87.110001,53.299999,86.540001,213.050003,50.93,55.349998,19.0,52.869999,32.380001,134.199997,29.940001,69.68,26.799999,26.59,57.52,57.318043,64.809998,24.389999,108.699997,96.300003,60.18,99.589996,31.209999,72.25,18.23,708.580017,733.599976,62.540001,8.009033,10.44,76.529999,134.509995,29.879999,100.910004,24.91,67.620003,72.860001,88.110001,44.040001,52.599998,74.300003,10.79,95.300003,24.879999,32.040001000000004,37.43,52.490002,36.73,52.0,43.080002,68.18,31.32,65.08000200000001,19.84,25.280001,57.59,44.619999,53.490002,73.739998,84.790001,44.32,18.48,48.509998,25.454546
70,96.860001,100.68,86.010002,53.459999,85.410004,213.369995,50.98,55.290001,18.98,52.91,31.73,133.339996,29.35,69.129997,26.42,26.440001,57.130001,56.784519,63.970001,24.120001,107.599998,96.980003,59.43,97.669998,31.049999,70.279999,18.360001,700.320007,721.0,61.380001,7.7358660000000015,10.64,77.459999,132.0,29.719999,95.370003,24.59,67.879997,73.389999,87.300003,44.68,51.349998,75.0,10.65,94.809998,25.040001,31.610001,37.0,51.639999,37.470001,51.169998,43.5,67.639999,31.639999,65.879997,19.379999,25.129999,57.470001,44.34,53.400002,72.860001,85.400002,43.07,18.389999,48.259998,25.375494
71,97.650002,101.379997,85.91999799999998,53.950001,85.620003,212.229996,52.400002,54.369999,19.09,53.560001,31.959999,135.369995,29.5,68.120003,26.450001,26.370001,57.869999,57.166748,64.449997,23.99,107.830002,96.730003,58.810001,96.720001,31.139999,71.360001,18.42,703.619995,721.299988,61.279999,7.799799,10.84,78.769997,132.240005,29.93,97.669998,24.75,68.220001,73.5,87.769997,44.599998,50.970001,70.940002,10.77,94.580002,25.040001,31.440001,37.150002,51.900002,38.52,51.080002,45.52,66.25,31.799999,67.620003,19.469999,25.24,57.490002,44.009998,53.470001,72.989998,85.08000200000002,44.139999,18.440001,47.799999,25.533596
72,100.510002,103.480003,88.120003,54.720001,86.360001,212.559998,54.02,55.400002,19.15,54.740002,32.0,137.850006,29.9,69.68,26.799999,25.709999,58.23,59.332695,65.18,24.129999,109.68,98.269997,59.959999,98.239998,31.83,68.949997,18.66,719.0,742.869995,62.740002,7.77655,10.93,79.139999,133.699997,30.299999,98.529999,24.83,68.900002,75.339996,89.760002,44.900002,52.41,71.199997,11.01,98.010002,25.48,32.57,37.759998,52.41,39.200001,52.389999,46.66,68.019997,33.279999,69.940002,20.34,25.4,58.450001,44.720001,54.34,74.5,87.540001,46.18,18.52,48.189999,26.113306
73,100.580002,102.449997,88.5,55.610001,84.849998,215.220001,54.09,55.830002,19.4,55.110001,31.809999,137.75,29.5,70.050003,26.950001,25.77,57.950001,58.639912,65.800003,23.690001,110.25,99.769997,59.849998,96.830002,31.76,69.58000200000001,18.92,718.679993,739.47998,61.950001,8.084589999999999,10.97,79.75,137.220001,31.129999,98.059998,24.65,68.360001,74.550003,89.730003,45.790001,52.970001,71.199997,11.73,97.830002,25.76,32.900002,37.610001,52.150002,38.959999,52.450001,47.73,68.199997,33.740002000000004,68.41999799999999,20.469999,25.59,59.509998,45.080002,54.59,74.480003,87.199997,47.34,18.67,47.950001,26.930172
